run,subset,query,nproc,gpu_a,node_a,python_a,query_loss_diff_a,gpu_b,node_b,python_b,query_loss_diff_b,delta,abs_delta
plan_adam_eps1e17_16k_wd0.1,2,7,2,A40,iris-0,3.11.15,-0.0009074211120605469,A100-SXM4-80GB,lotus-0,3.11.15,1.430511474609375e-05,-0.0009217262268066406,0.0009217262268066406
plan_adam_eps1e17_16k_wd0.1,2,8,2,A40,iris-0,3.11.15,-0.0009887218475341797,A100-SXM4-80GB,lotus-0,3.11.15,-0.0003859996795654297,-0.00060272216796875,0.00060272216796875
plan_adam_eps1e17_16k_wd0.1,2,9,2,A40,iris-0,3.11.15,-2.384185791015625e-07,A100-SXM4-80GB,lotus-0,3.11.15,0.0006079673767089844,-0.0006082057952880859,0.0006082057952880859
plan_adam_eps1e17_16k_wd0.1,2,10,2,A40,iris-0,3.11.15,0.0005910396575927734,A100-SXM4-80GB,lotus-0,3.11.15,0.0002455711364746094,0.00034546852111816406,0.00034546852111816406
plan_adam_eps1e17_16k_wd0.1,2,11,2,A40,iris-0,3.11.15,-0.002621173858642578,A100-SXM4-80GB,lotus-0,3.11.15,-0.004956960678100586,0.002335786819458008,0.002335786819458008
plan_adam_eps1e17_16k_wd0.1,2,12,2,A40,iris-0,3.11.15,-0.0009672641754150391,A100-SXM4-80GB,lotus-0,3.11.15,-0.001142263412475586,0.00017499923706054688,0.00017499923706054688
plan_adam_eps1e17_16k_wd0.1,2,13,2,A40,iris-0,3.11.15,-0.0005109310150146484,A100-SXM4-80GB,lotus-0,3.11.15,0.002786397933959961,-0.0032973289489746094,0.0032973289489746094
plan_adam_eps1e17_16k_wd0.1,2,14,2,A40,iris-0,3.11.15,-0.0008311271667480469,A100-SXM4-80GB,lotus-0,3.11.15,-0.003271818161010742,0.0024406909942626953,0.0024406909942626953
plan_adam_eps1e17_16k_wd0.1,2,15,2,A40,iris-0,3.11.15,-0.0002257823944091797,A100-SXM4-80GB,lotus-0,3.11.15,-0.0002455711364746094,1.9788742065429688e-05,1.9788742065429688e-05
plan_adam_eps1e17_16k_wd0.1,2,16,2,A40,iris-0,3.11.15,-0.0006666183471679688,A100-SXM4-80GB,lotus-0,3.11.15,-0.001257181167602539,0.0005905628204345703,0.0005905628204345703
plan_adam_eps1e17_16k_wd0.1,2,17,2,A40,iris-0,3.11.15,-0.002466917037963867,A100-SXM4-80GB,lotus-0,3.11.15,-0.0014240741729736328,-0.0010428428649902344,0.0010428428649902344
plan_adam_eps1e17_16k_wd0.1,2,18,2,A40,iris-0,3.11.15,-0.00019240379333496094,A100-SXM4-80GB,lotus-0,3.11.15,0.00015854835510253906,-0.0003509521484375,0.0003509521484375
plan_adam_eps1e17_16k_wd0.1,2,19,2,A40,iris-0,3.11.15,0.0013091564178466797,A100-SXM4-80GB,lotus-0,3.11.15,0.0020821094512939453,-0.0007729530334472656,0.0007729530334472656
plan_adam_eps1e17_16k_wd0.1,3,0,2,A40,iris-0,3.11.15,0.00128173828125,A100-SXM4-80GB,lotus-0,3.11.15,0.0016281604766845703,-0.0003464221954345703,0.0003464221954345703
plan_adam_eps1e17_16k_wd0.1,3,1,2,A40,iris-0,3.11.15,-0.0009469985961914062,A100-SXM4-80GB,lotus-0,3.11.15,-0.0005366802215576172,-0.00041031837463378906,0.00041031837463378906
plan_adam_eps1e17_16k_wd0.1,3,2,2,A40,iris-0,3.11.15,-0.0020596981048583984,A100-SXM4-80GB,lotus-0,3.11.15,-0.0024268627166748047,0.00036716461181640625,0.00036716461181640625
plan_adam_eps1e17_16k_wd0.1,3,3,2,A40,iris-0,3.11.15,-0.00113677978515625,A100-SXM4-80GB,lotus-0,3.11.15,-0.00011086463928222656,-0.0010259151458740234,0.0010259151458740234
plan_adam_eps1e17_16k_wd0.1,3,4,2,A40,iris-0,3.11.15,-0.0006587505340576172,A100-SXM4-80GB,lotus-0,3.11.15,-0.0004582405090332031,-0.00020051002502441406,0.00020051002502441406
plan_adam_eps1e17_16k_wd0.1,3,5,2,A40,iris-0,3.11.15,-0.0005133152008056641,A100-SXM4-80GB,lotus-0,3.11.15,-0.00029206275939941406,-0.00022125244140625,0.00022125244140625
plan_adam_eps1e17_16k_wd0.1,3,6,2,A40,iris-0,3.11.15,-0.00015616416931152344,A100-SXM4-80GB,lotus-0,3.11.15,0.00234222412109375,-0.0024983882904052734,0.0024983882904052734
plan_adam_eps1e17_16k_wd0.1,3,7,2,A40,iris-0,3.11.15,-0.0010685920715332031,A100-SXM4-80GB,lotus-0,3.11.15,-0.0002624988555908203,-0.0008060932159423828,0.0008060932159423828
plan_adam_eps1e17_16k_wd0.1,3,8,2,A40,iris-0,3.11.15,-0.00038313865661621094,A100-SXM4-80GB,lotus-0,3.11.15,0.0003254413604736328,-0.0007085800170898438,0.0007085800170898438
plan_adam_eps1e17_16k_wd0.1,3,9,2,A40,iris-0,3.11.15,-0.0002410411834716797,A100-SXM4-80GB,lotus-0,3.11.15,0.00026535987854003906,-0.0005064010620117188,0.0005064010620117188
plan_adam_eps1e17_16k_wd0.1,3,10,2,A40,iris-0,3.11.15,0.00023484230041503906,A100-SXM4-80GB,lotus-0,3.11.15,-0.00021266937255859375,0.0004475116729736328,0.0004475116729736328
plan_adam_eps1e17_16k_wd0.1,3,11,2,A40,iris-0,3.11.15,9.1552734375e-05,A100-SXM4-80GB,lotus-0,3.11.15,-0.002393484115600586,0.002485036849975586,0.002485036849975586
plan_adam_eps1e17_16k_wd0.1,3,12,2,A40,iris-0,3.11.15,0.00038552284240722656,A100-SXM4-80GB,lotus-0,3.11.15,8.058547973632812e-05,0.00030493736267089844,0.00030493736267089844
plan_adam_eps1e17_16k_wd0.1,3,13,2,A40,iris-0,3.11.15,-0.0005104541778564453,A100-SXM4-80GB,lotus-0,3.11.15,0.0027413368225097656,-0.003251791000366211,0.003251791000366211
plan_adam_eps1e17_16k_wd0.1,3,14,2,A40,iris-0,3.11.15,-0.001581430435180664,A100-SXM4-80GB,lotus-0,3.11.15,-0.003909587860107422,0.002328157424926758,0.002328157424926758
plan_adam_eps1e17_16k_wd0.1,3,15,2,A40,iris-0,3.11.15,-0.0008397102355957031,A100-SXM4-80GB,lotus-0,3.11.15,-0.00106048583984375,0.00022077560424804688,0.00022077560424804688
plan_adam_eps1e17_16k_wd0.1,3,16,2,A40,iris-0,3.11.15,-0.0006623268127441406,A100-SXM4-80GB,lotus-0,3.11.15,-0.0012004375457763672,0.0005381107330322266,0.0005381107330322266
plan_adam_eps1e17_16k_wd0.1,3,17,2,A40,iris-0,3.11.15,0.001912832260131836,A100-SXM4-80GB,lotus-0,3.11.15,0.0029418468475341797,-0.0010290145874023438,0.0010290145874023438
plan_adam_eps1e17_16k_wd0.1,3,18,2,A40,iris-0,3.11.15,-0.0005028247833251953,A100-SXM4-80GB,lotus-0,3.11.15,-0.0004134178161621094,-8.940696716308594e-05,8.940696716308594e-05
plan_adam_eps1e17_16k_wd0.1,3,19,2,A40,iris-0,3.11.15,0.0009686946868896484,A100-SXM4-80GB,lotus-0,3.11.15,0.0015950202941894531,-0.0006263256072998047,0.0006263256072998047
