volume,row,run,step,method,model,params,dataset,n_docs,batch_size,epochs,subset_fraction,num_subsets,query_dataset,query_batch_size,apply_batch_size,gpus,gpu_type_inferred,precision,resume,passes,train_steps_est,start_utc,end_utc,end_marker,status,duration_min,sec_per_train_step,gpu_hours
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q16_18,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q16_18.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 17:08,2026-08-28 20:49,filter_summary.csv,done,221.3,6.64,7.38
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q18_20,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q18_20.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 17:17,2026-08-28 20:58,filter_summary.csv,done,220.9,6.63,7.36
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q2_4,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q2_4.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 16:25,2026-08-28 22:25,filter_summary.csv,done,359.7,10.79,11.99
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q4_6,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q4_6.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 16:34,2026-08-28 20:15,filter_summary.csv,done,220.8,6.62,7.36
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q6_8,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q6_8.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 16:38,2026-08-28 20:19,filter_summary.csv,done,221.0,6.63,7.37
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/filter_top40_ekfac_q8_10,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,256,2,0.0003125,3,query_20_q8_10.hf,,,2,A40-48GB,fp32,False,2,2000,2026-08-28 16:41,2026-08-28 20:24,filter_summary.csv,done,222.4,6.67,7.41
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/heldout_scores_q0_5,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 13:45,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/heldout_scores_q10_15,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 13:45,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/heldout_scores_q15_20,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 13:45,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/heldout_scores_q5_10,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 13:45,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/jina_scores,score,,gpt2,124000000,,1,,,,,,,,1,A40-48GB,,False,,,2026-09-03 10:39,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q0_2,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q0_2.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-03 04:38,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q10_12,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q10_12.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q12_14,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q12_14.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q14_16,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q14_16.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q16_18,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q16_18.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q18_20,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q18_20.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-03 04:34,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q2_4,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q2_4.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q4_6,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q4_6.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q6_8,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q6_8.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_rerun_q8_10,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q8_10.hf,,,2,A40-48GB,fp32,True,1,1000,2026-09-01 03:51,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_timing,magic,,gpt2,124000000,train_128k.hf,128000,256,2,0.01,0,query_20_q0_2.hf,,,2,A40-48GB,fp32,True,1,1000,2026-08-28 11:47,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/magic_scores_timing/base,train,,gpt2,124000000,train_128k.hf,128000,256,2,,,,,,2,A40-48GB,fp32,False,1,1000,2026-08-27 23:49,2026-08-28 01:04,model/model.safetensors,done,74.9,4.49,2.50
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q0_2,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q10_12,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q12_14,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q14_16,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q16_18,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q18_20,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q2_4,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q4_6,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q6_8,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs256,plan_adam_eps1e17_128k_bs256/scores_q8_10,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,8,A40-48GB,fp32,False,,,2026-08-28 03:36,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/base,train,,gpt2,124000000,train_128k.hf,128000,32,2,,,,,,2,A40-48GB,fp32,False,1,8000,2026-08-27 04:24,2026-08-27 05:48,model/model.safetensors,done,84.1,0.63,2.80
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/ekfac_scores,ekfac,kfac,gpt2,124000000,train_128k.hf,128000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-27 06:49,2026-08-27 11:39,scores/scores.bin,done,290.4,,9.68
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/ekfac_scores/scores,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-27 10:52,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/ekfac_scores/scores_q0_7,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-27 10:52,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/ekfac_scores/scores_q14_20,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-27 10:52,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/ekfac_scores/scores_q7_14,score,,gpt2,124000000,train_128k.hf,128000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-27 10:52,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/filter_proponents_ekfac_q0_7,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,32,2,0.01,3,query_20_q0_7.hf,,,2,A40-48GB,fp32,False,2,15920,2026-08-27 11:42,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/filter_proponents_ekfac_q14_20,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,32,2,0.01,3,query_20_q14_20.hf,,,2,A40-48GB,fp32,False,2,15920,2026-08-27 12:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_128k_bs32,plan_adam_eps1e17_128k_bs32/filter_proponents_ekfac_q7_14,validate,filter-proponents,gpt2,124000000,train_128k.hf,128000,32,2,0.01,3,query_20_q7_14.hf,,,2,A40-48GB,fp32,False,2,15920,2026-08-27 12:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128,magic,,gpt2,124000000,train_16k.hf,16000,128,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,True,1,250,2026-08-23 08:12,2026-08-23 19:57,validation.csv,done,705.5,169.32,47.03
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/base_recover_q0_1,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,128,2,0.01,0,query_20_q0_1.hf,,,4,A40-48GB,fp32,True,2,498,2026-09-05 11:21,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/bsc_q0_1,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-24 00:52,2026-08-24 01:33,scores/scores.bin,done,40.6,,1.35
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-24 01:27,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/ekfac_scores_heldout,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20_heldout.hf,,,2,A40-48GB,fp32,True,,,2026-09-05 11:39,2026-09-05 11:46,scores/scores.bin,done,7.6,,0.25
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/ekfac_scores_heldout/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:40,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,128,2,0.01,3,query_20.hf,,,4,A40-48GB,fp32,False,2,498,2026-08-25 11:02,2026-08-25 12:30,filter_summary.csv,done,87.5,10.54,5.83
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/filter_proponents_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,128,2,0.01,3,query_20_heldout.hf,,,4,A40-48GB,fp32,True,2,498,2026-09-05 11:54,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,128,2,0.01,3,query_20.hf,,,4,A40-48GB,fp32,False,2,498,2026-08-25 09:25,2026-08-25 10:55,filter_summary.csv,done,90.6,10.92,6.04
ssd-2,plan_adam_eps1e17_16k_bs128,plan_adam_eps1e17_16k_bs128/filter_top40_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,128,2,0.0025,3,query_20_heldout.hf,,,4,A40-48GB,fp32,True,2,500,2026-09-05 11:54,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16,magic,,gpt2,124000000,train_16k.hf,16000,16,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,True,1,2000,2026-08-21 16:37,2026-08-23 09:13,validation.csv,done,2436.4,73.09,81.21
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/base_recover_q0_1,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,16,2,0.01,0,query_20_q0_1.hf,,,2,A40-48GB,fp32,True,2,3980,2026-09-05 11:21,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/bsc_q0_1,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-24 00:52,2026-08-24 01:43,scores/scores.bin,done,50.7,,1.69
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-24 01:37,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/ekfac_scores_heldout,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20_heldout.hf,,,2,A40-48GB,fp32,True,,,2026-09-05 11:38,2026-09-05 11:46,scores/scores.bin,done,7.7,,0.26
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/ekfac_scores_heldout/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:40,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,16,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,False,2,3980,2026-08-25 02:05,2026-08-25 05:27,filter_summary.csv,done,201.9,3.04,6.73
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/filter_proponents_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,16,2,0.01,3,query_20_heldout.hf,,,2,A40-48GB,fp32,True,2,3980,2026-09-05 12:08,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,16,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,False,2,3980,2026-08-25 02:27,2026-08-25 05:47,filter_summary.csv,done,200.0,3.02,6.67
ssd-2,plan_adam_eps1e17_16k_bs16,plan_adam_eps1e17_16k_bs16/filter_top40_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,16,2,0.0025,3,query_20_heldout.hf,,,2,A40-48GB,fp32,True,2,3996,2026-09-05 11:54,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32,magic,,gpt2,124000000,train_16k.hf,16000,32,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,True,1,1000,2026-08-22 07:42,2026-08-23 04:05,validation.csv,done,1223.0,73.38,81.53
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/base_recover_q0_1,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,32,2,0.01,0,query_20_q0_1.hf,,,4,A40-48GB,fp32,True,2,1990,2026-09-05 11:22,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/bsc_q0_1,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-23 06:43,2026-08-23 07:26,scores/scores.bin,done,43.9,,1.46
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-23 07:20,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/ekfac_scores_heldout,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20_heldout.hf,,,2,A40-48GB,fp32,True,,,2026-09-05 11:38,2026-09-05 11:46,scores/scores.bin,done,7.1,,0.24
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/ekfac_scores_heldout/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:39,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,32,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,False,2,1990,2026-08-25 02:11,2026-08-25 07:55,filter_summary.csv,done,344.5,10.39,22.97
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/filter_proponents_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,32,2,0.01,3,query_20_heldout.hf,,,4,A40-48GB,fp32,True,2,1990,2026-09-05 11:54,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_bs32,plan_adam_eps1e17_16k_bs32/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,32,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,False,2,1990,2026-08-25 00:43,2026-08-25 06:30,filter_summary.csv,done,347.1,10.47,23.14
ssd-2,plan_adam_eps1e17_16k_bs64,plan_adam_eps1e17_16k_bs64,magic,,gpt2,124000000,train_16k.hf,16000,64,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,True,1,500,2026-08-22 00:32,2026-08-22 10:54,validation.csv,done,622.3,74.68,41.49
ssd-2,plan_adam_eps1e17_16k_bs64,plan_adam_eps1e17_16k_bs64/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,64,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,False,2,996,2026-08-25 02:11,2026-08-25 05:48,filter_summary.csv,done,217.3,13.09,14.49
ssd-2,plan_adam_eps1e17_16k_bs64,plan_adam_eps1e17_16k_bs64/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,64,2,0.01,100,query_20.hf,,,4,A40-48GB,fp32,False,2,996,2026-08-25 00:48,2026-08-25 04:27,filter_summary.csv,done,219.1,13.20,14.61
ssd-2,plan_adam_eps1e17_16k_clip1.0,plan_adam_eps1e17_16k_clip1.0,magic,,gpt2,124000000,train_16k.hf,16000,256,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,True,1,126,2026-08-24 03:17,2026-08-24 03:49,validation_0_4.csv,done,32.4,15.44,1.08
ssd-2,plan_adam_eps1e17_16k_clip1.0,plan_adam_eps1e17_16k_clip1.0/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-23 23:54,2026-08-24 00:33,scores/scores.bin,done,38.6,,1.29
ssd-2,plan_adam_eps1e17_16k_clip1.0,plan_adam_eps1e17_16k_clip1.0/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-24 00:27,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_clip1.0,plan_adam_eps1e17_16k_clip1.0/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-25 03:16,2026-08-25 10:38,filter_summary.csv,done,442.8,106.27,14.76
ssd-2,plan_adam_eps1e17_16k_clip1.0,plan_adam_eps1e17_16k_clip1.0/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,2,0.01,100,query_20.hf,,,2,A40-48GB,fp32,False,2,250,2026-08-25 03:06,2026-08-25 10:38,filter_summary.csv,done,452.3,108.55,15.08
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4,magic,,gpt2,124000000,train_16k.hf,16000,256,4,0.01,100,query_20.hf,,,2,A40-48GB,fp32,True,1,252,2026-08-24 14:24,2026-08-26 03:44,validation_merged.csv,done,2240.2,533.37,74.67
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/base_recover_q0_1,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,4,0.01,0,query_20_q0_1.hf,,,2,A40-48GB,fp32,True,2,500,2026-09-05 11:21,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/bsc_q0_1,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:17,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/ekfac_scores,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20.hf,,,2,A40-48GB,fp32,False,,,2026-08-25 10:33,2026-08-25 11:18,scores/scores.bin,done,45.3,,1.51
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/ekfac_scores/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-08-25 11:12,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/ekfac_scores_heldout,ekfac,kfac,gpt2,124000000,train_16k.hf,16000,1024,,,,query_20_heldout.hf,,,2,A40-48GB,fp32,True,,,2026-09-05 11:53,2026-09-05 12:02,scores/scores.bin,done,8.4,,0.28
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/ekfac_scores_heldout/scores,score,,gpt2,124000000,train_16k.hf,16000,1024,,,,,,,2,A40-48GB,fp32,False,,,2026-09-05 11:56,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/filter_proponents_ekfac,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,4,0.01,3,query_20.hf,,,2,A40-48GB,fp32,False,2,500,2026-08-25 18:16,2026-08-26 00:44,filter_summary.csv,done,388.4,46.61,12.95
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/filter_proponents_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,4,0.01,3,query_20_heldout.hf,,,2,A40-48GB,fp32,True,2,500,2026-09-05 12:08,,,incomplete_or_running,,,
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/filter_proponents_magic,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,4,0.01,3,query_20.hf,,,2,A40-48GB,fp32,False,2,500,2026-08-25 16:35,2026-08-25 23:30,filter_summary.csv,done,414.7,49.77,13.82
ssd-2,plan_adam_eps1e17_16k_ep4,plan_adam_eps1e17_16k_ep4/filter_top40_ekfac_heldout,validate,filter-proponents,gpt2,124000000,train_16k.hf,16000,256,4,0.0025,3,query_20_heldout.hf,,,2,A40-48GB,fp32,True,2,504,2026-09-05 12:08,,,incomplete_or_running,,,
